id,hall_id,seat_type_id,row_number,seat_number
c9575d89-18d8-4896-9d2a-b74e2094702f,d9130d7c-e87e-4f52-99ff-ea84234f6f29,febbe127-2135-4fc4-a056-f6cd1fb27f6c,3,4
e556b07e-eb02-4c41-a07c-9440df25dc63,d9130d7c-e87e-4f52-99ff-ea84234f6f29,28c21e10-d600-4572-94bb-34a6a64dc5f0,3,5
013b4487-7108-4e3f-a195-f47192622d2d,d9130d7c-e87e-4f52-99ff-ea84234f6f29,d26e87e0-0087-41c6-8065-6aad5d978a3e,3,6
c6ac8857-abd5-4ceb-a5fe-fcc60b7f2786,d9130d7c-e87e-4f52-99ff-ea84234f6f29,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,3,7
ce861897-d1b2-4222-9238-f66266f6aac2,d9130d7c-e87e-4f52-99ff-ea84234f6f29,febbe127-2135-4fc4-a056-f6cd1fb27f6c,3,8
459c9b04-2837-4794-88fd-be397a5bb872,d9130d7c-e87e-4f52-99ff-ea84234f6f29,28c21e10-d600-4572-94bb-34a6a64dc5f0,3,9
770430c7-645b-4ccc-bbd9-989c3f7b7178,d9130d7c-e87e-4f52-99ff-ea84234f6f29,d26e87e0-0087-41c6-8065-6aad5d978a3e,4,1
1dd5f179-90a1-4c2f-bfee-af3571e802df,d9130d7c-e87e-4f52-99ff-ea84234f6f29,28c21e10-d600-4572-94bb-34a6a64dc5f0,4,2
42255a30-b840-453c-b813-158c78ad4212,d9130d7c-e87e-4f52-99ff-ea84234f6f29,28c21e10-d600-4572-94bb-34a6a64dc5f0,4,3
9a404391-d5c3-4bc4-87c9-d784eb0f7566,d9130d7c-e87e-4f52-99ff-ea84234f6f29,d26e87e0-0087-41c6-8065-6aad5d978a3e,4,4
979c8ebb-bf0c-4099-ae8a-ca7deaaa1746,d9130d7c-e87e-4f52-99ff-ea84234f6f29,febbe127-2135-4fc4-a056-f6cd1fb27f6c,4,5
9367776e-6c53-4a3d-bf4a-294aa581758a,d9130d7c-e87e-4f52-99ff-ea84234f6f29,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,4,6
ac6de815-a394-4ab4-bd84-05ff8d252dbc,d9130d7c-e87e-4f52-99ff-ea84234f6f29,febbe127-2135-4fc4-a056-f6cd1fb27f6c,4,7
28f0cbb8-1dd3-4c94-ab5d-18af9703c0ba,d9130d7c-e87e-4f52-99ff-ea84234f6f29,28c21e10-d600-4572-94bb-34a6a64dc5f0,4,8
80cb4371-94ad-410f-951f-76149f7a492b,d9130d7c-e87e-4f52-99ff-ea84234f6f29,28c21e10-d600-4572-94bb-34a6a64dc5f0,4,9
5dcd0e58-dc3a-4efa-bf07-fdfeb3684488,d9130d7c-e87e-4f52-99ff-ea84234f6f29,28c21e10-d600-4572-94bb-34a6a64dc5f0,5,1
27596d2e-6b9d-485e-a8c0-543a8b992b36,d9130d7c-e87e-4f52-99ff-ea84234f6f29,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,5,2
7ae1f7e7-1975-4180-8318-7683e01c7746,d9130d7c-e87e-4f52-99ff-ea84234f6f29,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,5,3
e73e9fc0-4e46-4221-9a02-e0a1c7a523bd,d9130d7c-e87e-4f52-99ff-ea84234f6f29,28c21e10-d600-4572-94bb-34a6a64dc5f0,5,4
f8e2583f-359f-44e5-9ffc-34dd2f2b9a23,d9130d7c-e87e-4f52-99ff-ea84234f6f29,28c21e10-d600-4572-94bb-34a6a64dc5f0,5,5
854682c7-ded7-43ec-8f45-d854eeb3dfd7,d9130d7c-e87e-4f52-99ff-ea84234f6f29,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,5,6
ef11bda9-198e-4284-84dd-ef18c9d3553c,d9130d7c-e87e-4f52-99ff-ea84234f6f29,febbe127-2135-4fc4-a056-f6cd1fb27f6c,5,7
05b22b4c-90a7-4afb-876c-293ae1995e30,d9130d7c-e87e-4f52-99ff-ea84234f6f29,d26e87e0-0087-41c6-8065-6aad5d978a3e,5,8
8ca1986f-0e36-4450-a9cc-f954d79bd425,d9130d7c-e87e-4f52-99ff-ea84234f6f29,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,5,9
d4c627a7-14d3-4ec2-96dd-242783b244fe,d9130d7c-e87e-4f52-99ff-ea84234f6f29,28c21e10-d600-4572-94bb-34a6a64dc5f0,6,1
5274284d-da9f-4689-9bf7-ed364be5d014,d9130d7c-e87e-4f52-99ff-ea84234f6f29,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,6,2
aea9be12-757b-4dee-bd0c-b42c6613f41f,d9130d7c-e87e-4f52-99ff-ea84234f6f29,febbe127-2135-4fc4-a056-f6cd1fb27f6c,6,3
6b94324a-c3f2-4b0d-9068-009a72e3af66,d9130d7c-e87e-4f52-99ff-ea84234f6f29,febbe127-2135-4fc4-a056-f6cd1fb27f6c,6,4
ae6c8042-9cde-42a8-933c-8e8b930b9223,d9130d7c-e87e-4f52-99ff-ea84234f6f29,febbe127-2135-4fc4-a056-f6cd1fb27f6c,6,5
a0151316-4b3e-44b1-9d76-19e61cbf7e22,d9130d7c-e87e-4f52-99ff-ea84234f6f29,d26e87e0-0087-41c6-8065-6aad5d978a3e,6,6
c89655ee-daf3-4266-81d6-f892dba933a7,d9130d7c-e87e-4f52-99ff-ea84234f6f29,28c21e10-d600-4572-94bb-34a6a64dc5f0,6,7
31b57665-97d3-4210-ae59-bd2304aea322,d9130d7c-e87e-4f52-99ff-ea84234f6f29,28c21e10-d600-4572-94bb-34a6a64dc5f0,6,8
3adac439-8907-4f66-a518-fcd489db1505,d9130d7c-e87e-4f52-99ff-ea84234f6f29,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,6,9
1fbd2210-764f-4423-b86b-a9041c6c92c0,d9130d7c-e87e-4f52-99ff-ea84234f6f29,d26e87e0-0087-41c6-8065-6aad5d978a3e,7,1
b058ab5b-d24b-4c08-8fde-c0df1a49e195,d9130d7c-e87e-4f52-99ff-ea84234f6f29,d26e87e0-0087-41c6-8065-6aad5d978a3e,7,2
2c7462a9-37ed-46b9-b18d-ddc1c9dcd8d7,d9130d7c-e87e-4f52-99ff-ea84234f6f29,28c21e10-d600-4572-94bb-34a6a64dc5f0,7,3
1bdb55d9-b0e1-4c4f-b0b7-93b93fb4035f,d9130d7c-e87e-4f52-99ff-ea84234f6f29,febbe127-2135-4fc4-a056-f6cd1fb27f6c,7,4
71843324-f2b9-4621-bc97-29caf7408c0d,d9130d7c-e87e-4f52-99ff-ea84234f6f29,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,7,5
5f640f3e-e329-4412-9a30-6261a10de0f8,d9130d7c-e87e-4f52-99ff-ea84234f6f29,28c21e10-d600-4572-94bb-34a6a64dc5f0,7,6
befd5ac9-f173-4521-b0ce-1aae023ed758,d9130d7c-e87e-4f52-99ff-ea84234f6f29,d26e87e0-0087-41c6-8065-6aad5d978a3e,7,7
5910251f-eebc-4ff4-95cd-ce418ec9ec2e,d9130d7c-e87e-4f52-99ff-ea84234f6f29,d26e87e0-0087-41c6-8065-6aad5d978a3e,7,8
7ab66ea6-7d8c-45e7-9325-6e986102c19b,d9130d7c-e87e-4f52-99ff-ea84234f6f29,febbe127-2135-4fc4-a056-f6cd1fb27f6c,7,9
5813b1b8-38b0-40fa-b724-825675617711,d9130d7c-e87e-4f52-99ff-ea84234f6f29,d26e87e0-0087-41c6-8065-6aad5d978a3e,8,1
77d827b3-d73b-420e-9323-0c79b6cd2f60,d9130d7c-e87e-4f52-99ff-ea84234f6f29,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,8,2
339d119b-e050-431b-bae1-b1a578356476,d9130d7c-e87e-4f52-99ff-ea84234f6f29,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,8,3
76b4abb8-5579-4957-a67f-ae433cc5aa1f,d9130d7c-e87e-4f52-99ff-ea84234f6f29,d26e87e0-0087-41c6-8065-6aad5d978a3e,8,4
26fce4d4-62d3-47fe-b283-0fd48d72120b,d9130d7c-e87e-4f52-99ff-ea84234f6f29,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,8,5
7f3c41d3-4868-40f5-a166-1ff0f7f2bc9d,d9130d7c-e87e-4f52-99ff-ea84234f6f29,28c21e10-d600-4572-94bb-34a6a64dc5f0,8,6
ee487907-2333-4260-8a5d-72e3df076f75,d9130d7c-e87e-4f52-99ff-ea84234f6f29,d26e87e0-0087-41c6-8065-6aad5d978a3e,8,7
41406b77-a919-427a-9a5f-467b83d12898,d9130d7c-e87e-4f52-99ff-ea84234f6f29,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,8,8
8e9ea8b0-de6b-40dc-8928-e2045e86f2fa,d9130d7c-e87e-4f52-99ff-ea84234f6f29,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,8,9
40094a0c-6e7e-4fd9-8503-15f46a4a17ee,d9130d7c-e87e-4f52-99ff-ea84234f6f29,febbe127-2135-4fc4-a056-f6cd1fb27f6c,9,1
c471a7bd-7935-4c7d-b2bd-864f397e11a3,d9130d7c-e87e-4f52-99ff-ea84234f6f29,28c21e10-d600-4572-94bb-34a6a64dc5f0,9,2
eeadb2af-109a-4b57-8b8f-ecb5ad200354,d9130d7c-e87e-4f52-99ff-ea84234f6f29,febbe127-2135-4fc4-a056-f6cd1fb27f6c,9,3
39528613-7730-4183-8ade-58a2458be960,d9130d7c-e87e-4f52-99ff-ea84234f6f29,28c21e10-d600-4572-94bb-34a6a64dc5f0,9,4
e08126c0-b07d-4b43-a284-ef0658d21970,d9130d7c-e87e-4f52-99ff-ea84234f6f29,febbe127-2135-4fc4-a056-f6cd1fb27f6c,9,5
5a689206-de07-44d6-b0da-aecd9a43e16e,d9130d7c-e87e-4f52-99ff-ea84234f6f29,febbe127-2135-4fc4-a056-f6cd1fb27f6c,9,6
9b3cfd95-0da1-4809-800e-889ca1f3363c,d9130d7c-e87e-4f52-99ff-ea84234f6f29,28c21e10-d600-4572-94bb-34a6a64dc5f0,9,7
15bfd0bc-5a3f-409d-a8cc-cbac2fd27f80,d9130d7c-e87e-4f52-99ff-ea84234f6f29,d26e87e0-0087-41c6-8065-6aad5d978a3e,9,8
d13e8aba-4f49-4e9d-9d06-f2142db21f58,d9130d7c-e87e-4f52-99ff-ea84234f6f29,28c21e10-d600-4572-94bb-34a6a64dc5f0,9,9
58f1d6f6-af93-41d5-8c46-9221eaf4403f,d9130d7c-e87e-4f52-99ff-ea84234f6f29,28c21e10-d600-4572-94bb-34a6a64dc5f0,10,1
7d5cc8d5-c139-45ea-a51f-a04d99553a8a,d9130d7c-e87e-4f52-99ff-ea84234f6f29,28c21e10-d600-4572-94bb-34a6a64dc5f0,10,2
03685e4a-3d2d-49a6-aa4b-5c454a0703eb,d9130d7c-e87e-4f52-99ff-ea84234f6f29,d26e87e0-0087-41c6-8065-6aad5d978a3e,10,3
12e9c4bd-5b17-44ea-aac5-efabbbdbb9f3,d9130d7c-e87e-4f52-99ff-ea84234f6f29,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,10,4
c4695803-3591-42b3-9e49-0f81d0b4d1a5,d9130d7c-e87e-4f52-99ff-ea84234f6f29,d26e87e0-0087-41c6-8065-6aad5d978a3e,10,5
b3f5fa10-8bf5-4f06-8592-dde13f97f5d4,d9130d7c-e87e-4f52-99ff-ea84234f6f29,febbe127-2135-4fc4-a056-f6cd1fb27f6c,10,6
c9092903-8b74-48f1-b1d8-e245299ef186,d9130d7c-e87e-4f52-99ff-ea84234f6f29,febbe127-2135-4fc4-a056-f6cd1fb27f6c,10,7
db987c94-e5d3-45ad-91ff-4537735735fc,d9130d7c-e87e-4f52-99ff-ea84234f6f29,febbe127-2135-4fc4-a056-f6cd1fb27f6c,10,8
756d904e-a3bc-4b67-b01b-d001528f429f,d9130d7c-e87e-4f52-99ff-ea84234f6f29,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,10,9
cbc7d218-7ed0-41b9-b2f0-924737d7df6a,d9130d7c-e87e-4f52-99ff-ea84234f6f29,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,11,1
ad51ffe0-d29c-4192-8158-d8ab1edbab37,d9130d7c-e87e-4f52-99ff-ea84234f6f29,d26e87e0-0087-41c6-8065-6aad5d978a3e,11,2
36bdd8af-c0b1-4e7c-97f4-bf04bd06b454,d9130d7c-e87e-4f52-99ff-ea84234f6f29,febbe127-2135-4fc4-a056-f6cd1fb27f6c,11,3
e0c7ac0d-f419-4465-903b-e5c416bdfe0c,d9130d7c-e87e-4f52-99ff-ea84234f6f29,28c21e10-d600-4572-94bb-34a6a64dc5f0,11,4
6f0ab6f7-2eea-449a-a5bc-e6f26c721e94,d9130d7c-e87e-4f52-99ff-ea84234f6f29,28c21e10-d600-4572-94bb-34a6a64dc5f0,11,5
1e383801-a87c-4592-b2f7-0509a61e39c8,d9130d7c-e87e-4f52-99ff-ea84234f6f29,febbe127-2135-4fc4-a056-f6cd1fb27f6c,11,6
7f280cc6-4f11-4dc7-81dc-a0b40f82e116,d9130d7c-e87e-4f52-99ff-ea84234f6f29,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,11,7
16fad335-b4c6-450f-b720-25d0fb95f169,d9130d7c-e87e-4f52-99ff-ea84234f6f29,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,11,8
77164970-6c38-4ce9-8bc1-c378eece9c4e,d9130d7c-e87e-4f52-99ff-ea84234f6f29,28c21e10-d600-4572-94bb-34a6a64dc5f0,11,9
b1b685ec-371c-46ee-959b-237c5a897e8a,d9130d7c-e87e-4f52-99ff-ea84234f6f29,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,12,1
f10d9eed-8e6c-4a23-84f3-d914d2d2c227,d9130d7c-e87e-4f52-99ff-ea84234f6f29,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,12,2
82e914db-a786-4a6f-8d41-5273be3a0afd,d9130d7c-e87e-4f52-99ff-ea84234f6f29,28c21e10-d600-4572-94bb-34a6a64dc5f0,12,3
11b18087-2831-44bd-a3cb-376a1b6449d6,d9130d7c-e87e-4f52-99ff-ea84234f6f29,28c21e10-d600-4572-94bb-34a6a64dc5f0,12,4
bef78e1d-2852-4b1d-9434-412a464df4d4,d9130d7c-e87e-4f52-99ff-ea84234f6f29,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,12,5
d350a931-0b5b-4979-9623-92d23f7b9be6,d9130d7c-e87e-4f52-99ff-ea84234f6f29,28c21e10-d600-4572-94bb-34a6a64dc5f0,12,6
9d7b37f6-4a95-40f4-bb28-be8a50de461f,d9130d7c-e87e-4f52-99ff-ea84234f6f29,d26e87e0-0087-41c6-8065-6aad5d978a3e,12,7
8d7939e1-90c4-4100-a04b-a31979e37eba,d9130d7c-e87e-4f52-99ff-ea84234f6f29,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,12,8
b28ee4d9-50ea-40f7-b6e6-5a03f7bd9008,d9130d7c-e87e-4f52-99ff-ea84234f6f29,d26e87e0-0087-41c6-8065-6aad5d978a3e,13,1
f8af86fe-ca37-430c-ba18-9152ec507ec2,d9130d7c-e87e-4f52-99ff-ea84234f6f29,febbe127-2135-4fc4-a056-f6cd1fb27f6c,13,2
208c43b3-7c8e-4f6e-9e7b-636a14f9942c,d9130d7c-e87e-4f52-99ff-ea84234f6f29,28c21e10-d600-4572-94bb-34a6a64dc5f0,13,3
f5dacc5b-66e2-4501-a828-f6df684e1c9b,d9130d7c-e87e-4f52-99ff-ea84234f6f29,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,13,4
d21192bd-194f-4dca-8ab9-e420628db1f6,d9130d7c-e87e-4f52-99ff-ea84234f6f29,28c21e10-d600-4572-94bb-34a6a64dc5f0,13,5
f31ce21e-38a7-4e80-8617-451d90d80a75,d9130d7c-e87e-4f52-99ff-ea84234f6f29,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,13,6
1d72fa57-fd9c-4d40-b157-41268d8d89b9,d9130d7c-e87e-4f52-99ff-ea84234f6f29,28c21e10-d600-4572-94bb-34a6a64dc5f0,13,7
232da17c-d29f-4055-bc09-0f8c3701c7f1,d9130d7c-e87e-4f52-99ff-ea84234f6f29,d26e87e0-0087-41c6-8065-6aad5d978a3e,13,8
27d73f69-8517-4c0f-b819-66711eb3893c,9174df91-bbab-4a3a-96e4-a815df880a07,28c21e10-d600-4572-94bb-34a6a64dc5f0,1,1
29d3c6b2-3a90-44fd-bb80-5224050ecb8e,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,1,2
02401f5c-eb52-41a0-a209-4eef4cfc60ec,9174df91-bbab-4a3a-96e4-a815df880a07,28c21e10-d600-4572-94bb-34a6a64dc5f0,1,3
d6eec0f4-8ff0-4994-aa1a-240c5d6a4d53,9174df91-bbab-4a3a-96e4-a815df880a07,28c21e10-d600-4572-94bb-34a6a64dc5f0,1,4
6ffd660f-9393-443a-8e02-6035e6994956,9174df91-bbab-4a3a-96e4-a815df880a07,febbe127-2135-4fc4-a056-f6cd1fb27f6c,1,5
9c7fe68c-cca2-4cd5-a4cb-333a7a366cd4,9174df91-bbab-4a3a-96e4-a815df880a07,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,1,6
9e8c7dec-b4a6-4e10-a947-4a248d95f60d,9174df91-bbab-4a3a-96e4-a815df880a07,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,1,7
83ee5978-a75d-4632-a563-888c60ef3da8,9174df91-bbab-4a3a-96e4-a815df880a07,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,1,8
8d51211a-98af-4a73-9162-28f1d17f502e,9174df91-bbab-4a3a-96e4-a815df880a07,28c21e10-d600-4572-94bb-34a6a64dc5f0,1,9
26f0328c-8784-4ea8-b1fa-e295d9da044b,9174df91-bbab-4a3a-96e4-a815df880a07,febbe127-2135-4fc4-a056-f6cd1fb27f6c,1,10
e14bf3dc-c0d7-42f4-8dc4-3599fa6ae5cc,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,1,11
8176d722-2399-4aee-a711-42f6a9b2bdae,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,1,12
f60e0301-ebd7-4b3a-b314-7c5b31b05aa0,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,2,1
5fa964ce-2e7b-490c-b10e-fadbad57f8ac,9174df91-bbab-4a3a-96e4-a815df880a07,28c21e10-d600-4572-94bb-34a6a64dc5f0,2,2
4ae36fb6-8ebe-48e8-88b8-ee2d96302530,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,2,3
a903eb5e-578d-4a8d-b8f7-bb8fa283689f,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,2,4
fcabc9a4-0915-4a29-8f75-fa9db9c42d69,9174df91-bbab-4a3a-96e4-a815df880a07,febbe127-2135-4fc4-a056-f6cd1fb27f6c,2,5
7f2c4b1a-9bd6-4f7e-9535-a8ff727b5466,9174df91-bbab-4a3a-96e4-a815df880a07,febbe127-2135-4fc4-a056-f6cd1fb27f6c,2,6
be604c39-c66b-4676-a604-bd570da7c4f9,9174df91-bbab-4a3a-96e4-a815df880a07,febbe127-2135-4fc4-a056-f6cd1fb27f6c,2,7
bf00c023-dae7-43dc-92b9-f468742c020c,9174df91-bbab-4a3a-96e4-a815df880a07,28c21e10-d600-4572-94bb-34a6a64dc5f0,2,8
3029eb36-f9bd-402b-8b99-3af034f2a2bc,9174df91-bbab-4a3a-96e4-a815df880a07,28c21e10-d600-4572-94bb-34a6a64dc5f0,2,9
59677c0f-3606-4d43-9220-42f5c0ad4d86,9174df91-bbab-4a3a-96e4-a815df880a07,28c21e10-d600-4572-94bb-34a6a64dc5f0,2,10
63730351-93a2-47a8-8e9d-c5d5e551bb21,9174df91-bbab-4a3a-96e4-a815df880a07,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,2,11
d9ccf197-a26b-470f-ac26-05ee677c151a,9174df91-bbab-4a3a-96e4-a815df880a07,febbe127-2135-4fc4-a056-f6cd1fb27f6c,2,12
bbd11aff-9b0e-4e59-852a-210d4da9b2b4,9174df91-bbab-4a3a-96e4-a815df880a07,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,3,1
8abd9ca5-f8c4-40d0-ac8f-be08e14bf13e,9174df91-bbab-4a3a-96e4-a815df880a07,28c21e10-d600-4572-94bb-34a6a64dc5f0,3,2
9ffc92f5-792f-4bde-b85a-8c8c1e32d54a,9174df91-bbab-4a3a-96e4-a815df880a07,28c21e10-d600-4572-94bb-34a6a64dc5f0,3,3
5fd460e2-401e-43f1-a031-9be5efc874b6,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,3,4
34576b22-ef57-4f73-8c27-ff7f5d2ecfd9,9174df91-bbab-4a3a-96e4-a815df880a07,febbe127-2135-4fc4-a056-f6cd1fb27f6c,3,5
fc50f621-0aa6-42f3-a551-3eba09d7281c,9174df91-bbab-4a3a-96e4-a815df880a07,28c21e10-d600-4572-94bb-34a6a64dc5f0,3,6
c5b3f27f-f28b-4ee8-8080-4e32f6acda7c,9174df91-bbab-4a3a-96e4-a815df880a07,28c21e10-d600-4572-94bb-34a6a64dc5f0,3,7
710587e8-1bd5-44d0-aa5d-7701a1ae7cd2,9174df91-bbab-4a3a-96e4-a815df880a07,febbe127-2135-4fc4-a056-f6cd1fb27f6c,3,8
3fc6276d-71bc-48cb-bb6f-30265ae330df,9174df91-bbab-4a3a-96e4-a815df880a07,febbe127-2135-4fc4-a056-f6cd1fb27f6c,3,9
9161f8fa-6c7b-4ee7-be67-6df3d0162327,9174df91-bbab-4a3a-96e4-a815df880a07,28c21e10-d600-4572-94bb-34a6a64dc5f0,3,10
cca10277-f928-4bc6-b6aa-ee12d373b4d5,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,3,11
9a4451db-a03a-4be3-a945-66ed3744a38c,9174df91-bbab-4a3a-96e4-a815df880a07,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,3,12
840eb09c-8d60-4728-814f-2a3cb4865fcc,9174df91-bbab-4a3a-96e4-a815df880a07,febbe127-2135-4fc4-a056-f6cd1fb27f6c,4,1
e8a6fa80-19ce-4a48-8409-37654521404f,9174df91-bbab-4a3a-96e4-a815df880a07,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,4,2
433d7806-ae4b-4b28-94f5-fee2e0fd7630,9174df91-bbab-4a3a-96e4-a815df880a07,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,4,3
74d95444-b0da-4757-b5ee-2399bfd5fb5a,9174df91-bbab-4a3a-96e4-a815df880a07,febbe127-2135-4fc4-a056-f6cd1fb27f6c,4,4
61b281e9-1709-41b3-8bea-050d64701754,9174df91-bbab-4a3a-96e4-a815df880a07,febbe127-2135-4fc4-a056-f6cd1fb27f6c,4,5
09328c61-6213-4915-a9bb-2c3af03912f3,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,4,6
996264b0-aec6-43cf-afa1-1aa31af3bdcf,9174df91-bbab-4a3a-96e4-a815df880a07,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,4,7
a3f58ae3-ed1c-47d4-a72c-ae3835b4e124,9174df91-bbab-4a3a-96e4-a815df880a07,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,4,8
5e0aae8d-6d50-433a-8596-fa08fa2eed2d,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,4,9
7368018a-1eb3-4054-b3a1-6162d70459ab,9174df91-bbab-4a3a-96e4-a815df880a07,28c21e10-d600-4572-94bb-34a6a64dc5f0,4,10
2b624493-d299-4f2e-81a2-b4791ad193fa,9174df91-bbab-4a3a-96e4-a815df880a07,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,4,11
bbbe90d7-b355-46fa-a10b-a4196e32d866,9174df91-bbab-4a3a-96e4-a815df880a07,28c21e10-d600-4572-94bb-34a6a64dc5f0,4,12
6afacf78-eff3-4bf3-9548-c6153fd1f6ef,9174df91-bbab-4a3a-96e4-a815df880a07,febbe127-2135-4fc4-a056-f6cd1fb27f6c,5,1
d13d472e-e9c7-4148-927b-da4797b21d95,9174df91-bbab-4a3a-96e4-a815df880a07,28c21e10-d600-4572-94bb-34a6a64dc5f0,5,2
595ceb62-465c-43c6-a6f8-c0af6ebb6514,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,5,3
67cc9ffa-f499-4da4-8c71-c78e53840c11,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,5,4
9420abc6-17a7-4dae-8fde-5817db40cd67,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,5,5
6a2e60de-984c-44aa-8fb8-0b99bc873883,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,5,6
8062c494-17f2-4602-97d7-8982f0d9cd6b,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,5,7
749a1870-1af7-4612-9c61-c2d8c60e1c14,9174df91-bbab-4a3a-96e4-a815df880a07,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,5,8
d12c40c9-c546-43c7-9418-a129c09f48fb,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,5,9
d501fa13-f765-476c-88db-f34fd56871bf,9174df91-bbab-4a3a-96e4-a815df880a07,febbe127-2135-4fc4-a056-f6cd1fb27f6c,5,10
ed5498d4-b2d5-4d94-a9a7-4c55115ba5a9,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,5,11
df78e61a-d88a-43ec-8619-b08289b79f37,9174df91-bbab-4a3a-96e4-a815df880a07,28c21e10-d600-4572-94bb-34a6a64dc5f0,5,12
2a159bbc-b5ab-4707-b8df-20b7b41dac66,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,6,1
e7478911-6779-4c87-b636-a3bbe13bf461,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,6,2
0ce1095f-f1d1-4633-a74a-26572608f42d,9174df91-bbab-4a3a-96e4-a815df880a07,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,6,3
3607cf4f-9c9d-4a64-a580-5a0c92159149,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,6,4
4aa1c790-6236-476d-b40c-ab48c05f1de5,9174df91-bbab-4a3a-96e4-a815df880a07,febbe127-2135-4fc4-a056-f6cd1fb27f6c,6,5
d352ae6f-e55d-40cf-b603-607b633ca475,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,6,6
22b8f6d2-b4d1-4b1c-ae67-144535ceeec2,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,6,7
a677c24f-0a83-4e16-92e1-fea35492b4e8,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,6,8
