id,movie_id,hall_id,start_time,language
b9f9aa58-117e-4612-a4e0-f6be04d1d46a,34e41375-9db2-4e92-9f7d-76f36353f4e6,c545ee76-5ce3-4683-a6f2-7918ea4b9601,2025-11-18T08:40:00,German
705a5a66-37a0-4c28-81ad-c02459a22df5,99f8ef2d-c0e8-4290-83a6-b460677b198d,f143c984-3849-40d5-a2b0-6d9ed37bc07e,2026-01-19T21:00:00,French
7e83980e-fe03-4466-b5ce-44ef5123093b,81de516b-9d80-447a-a5f3-7f542dab2e6f,f143c984-3849-40d5-a2b0-6d9ed37bc07e,2025-11-21T17:50:00,English
1005484b-9fe5-45e4-96cb-cea238802404,9dae46b7-7f1a-4d67-b808-9e9c1b622d6c,d9130d7c-e87e-4f52-99ff-ea84234f6f29,2025-12-15T20:40:00,French
0e8149d9-ac8a-4985-9c92-93b9727162f8,47ae8c16-2d72-4c6b-8a12-3dac47db6ed7,9174df91-bbab-4a3a-96e4-a815df880a07,2025-12-31T13:00:00,French
fe634e26-29b6-4992-b229-119776dd47e5,4072477a-0e21-47ca-9a86-73f662b98398,05e81d16-559b-47bb-82e3-b8530bdbc109,2025-12-14T13:50:00,Italian
908c01c0-661a-4db9-827b-2e81c7d3f03e,1b3bae68-e409-4055-a2c3-d5f42604c9b1,abfab99e-fd61-4782-a907-97b297c4ca74,2025-11-21T21:40:00,Italian
14c9696e-8dda-44a9-9b6f-fcb65ee25aba,f9a7e8ba-2326-4fd7-b228-98060197c4f6,f143c984-3849-40d5-a2b0-6d9ed37bc07e,2025-10-23T13:50:00,Italian
899aa751-f14d-4049-b9b8-e90978e8f978,708f4f48-f883-4f49-97ee-2c0a91c249de,05e81d16-559b-47bb-82e3-b8530bdbc109,2025-11-20T23:20:00,Russkiy
d6940784-4b64-4e43-8b49-17abe2983e95,3c16d474-f898-4cfe-b924-7c38bea20d5c,05e81d16-559b-47bb-82e3-b8530bdbc109,2025-11-22T16:20:00,English
9ce92e6c-5a7a-42a1-9803-579ba5689ba2,7c01f309-b5b4-4962-843f-9698ce3ede17,92a96396-ac33-4bb2-a703-f8aa43bff351,2025-11-25T20:50:00,French
784125fc-e757-4ff9-adee-2102e86bb0d9,8ff07004-cedb-4c53-a5dd-a034c6073f8e,92a96396-ac33-4bb2-a703-f8aa43bff351,2025-12-14T13:40:00,Russkiy
74348067-a23c-4172-9f83-bb01e2428c23,0eda6729-995b-43a0-9a17-b89035543c47,92a96396-ac33-4bb2-a703-f8aa43bff351,2025-11-04T14:40:00,Spanish
5742d1cc-e605-47e4-b31f-f68a6f06b098,9b151d62-177e-4736-b8e5-6cf69170f9dc,9174df91-bbab-4a3a-96e4-a815df880a07,2025-12-01T10:30:00,French
bbc211fc-0266-476e-a6e4-6c0e4f01107c,f4fa3e26-130b-42f5-8e08-2d4f884e080d,b385ae30-ab5d-4d1d-922b-1baee7f11e02,2025-11-12T22:00:00,Russkiy
3923a79e-0ba8-4f89-844a-ec1e153170a4,77ae4c44-0946-4323-afdc-9932fc01f4c6,92a96396-ac33-4bb2-a703-f8aa43bff351,2025-12-29T13:00:00,English
7461250e-77e4-4729-a129-e99cdc401140,f9a7e8ba-2326-4fd7-b228-98060197c4f6,92a96396-ac33-4bb2-a703-f8aa43bff351,2025-11-22T12:50:00,Russkiy
362f0d20-6527-49a3-868e-9e83cdbac4eb,b51a7d8d-dbc7-426e-9013-dd2124a444bb,e16750c4-717c-432b-a04f-f09f675691f5,2025-11-28T23:30:00,Italian
36b0e319-f82d-40e8-bf11-743ec052c65b,2c417aef-cf61-4d18-ae06-06ba2317f36f,9174df91-bbab-4a3a-96e4-a815df880a07,2025-11-21T09:40:00,Russkiy
93816fdd-c4c0-4a06-a0b1-547baa45dc58,3844a965-19f9-41ec-9515-28393113f8c8,e16750c4-717c-432b-a04f-f09f675691f5,2025-11-21T23:20:00,Spanish
0db57243-d991-4893-b180-288d6982329e,5597d267-e508-4a43-8244-f8ec9fdecae4,5b670ca6-a7e4-4c56-ad9d-3cd266bbfaac,2026-01-19T00:40:00,Spanish
8fa33983-30fd-4c9d-9445-e24a6edbea15,2d56957e-9087-4750-8598-9d99f1933845,e16750c4-717c-432b-a04f-f09f675691f5,2026-01-04T23:30:00,French
9e57c0cc-1d9a-4eb3-adac-938623dd0083,5e77bfad-cca1-40e3-9460-368c94829eed,e16750c4-717c-432b-a04f-f09f675691f5,2026-01-17T09:40:00,Italian
01191651-3d03-4f2c-ac3f-f2e0e57cc30c,47aa0eb4-151b-4307-b50f-cdd5a44970fd,05e81d16-559b-47bb-82e3-b8530bdbc109,2025-12-25T00:20:00,German
b88358be-67d6-444c-946d-404dc7eaa12b,ecab2181-cb9d-42f7-b110-65986cef6204,d9130d7c-e87e-4f52-99ff-ea84234f6f29,2025-10-31T11:50:00,Spanish
4a9f2692-bbad-487d-b7f5-06133912238d,d3206088-b25a-455a-9323-1c8d5829b0b0,9174df91-bbab-4a3a-96e4-a815df880a07,2026-01-03T08:00:00,German
5dbb4404-008a-404c-8405-c0bf9f42d441,d51ce7b5-dd79-4d62-93c4-4a7cff3d22e3,05e81d16-559b-47bb-82e3-b8530bdbc109,2025-10-25T07:20:00,English
64b8b023-c7a6-453e-913b-0507dec1f2e7,0c6967ae-a4d8-4920-9d51-c7d95b61d752,c545ee76-5ce3-4683-a6f2-7918ea4b9601,2025-12-20T16:00:00,English
4d4f480e-b364-43f8-a435-29e0fbdd3f10,fd530ba8-7ae3-47c6-b384-a6b01df494cb,f143c984-3849-40d5-a2b0-6d9ed37bc07e,2025-11-24T08:20:00,French
bdae156a-369b-4eb9-85f9-1c003cdc6027,34e41375-9db2-4e92-9f7d-76f36353f4e6,05e81d16-559b-47bb-82e3-b8530bdbc109,2025-12-18T13:50:00,French
c94d9488-0c1c-450c-b286-280071d13f94,ecab2181-cb9d-42f7-b110-65986cef6204,d9130d7c-e87e-4f52-99ff-ea84234f6f29,2025-10-29T19:00:00,English
56cd99e4-2fb4-4755-9e31-25eb410fc9b7,99f8ef2d-c0e8-4290-83a6-b460677b198d,9174df91-bbab-4a3a-96e4-a815df880a07,2025-12-19T00:10:00,Italian
34f34360-fbf3-42f3-b1da-63aedaf20b22,979d4dea-2a55-46c2-a9d1-95d1bd7fab87,e16750c4-717c-432b-a04f-f09f675691f5,2025-12-02T07:30:00,Spanish
d9bbb460-0d44-4f49-8048-4bc94a0a0f79,67021090-97c3-44f2-82ed-cf5f65828f38,e16750c4-717c-432b-a04f-f09f675691f5,2025-12-22T13:00:00,Spanish
dabfc7f0-95c5-4646-8d08-562484dabfdf,d51ce7b5-dd79-4d62-93c4-4a7cff3d22e3,abfab99e-fd61-4782-a907-97b297c4ca74,2025-11-07T11:40:00,English
3723794a-f564-4d53-9734-b541874bf6ef,99f8ef2d-c0e8-4290-83a6-b460677b198d,c545ee76-5ce3-4683-a6f2-7918ea4b9601,2025-12-23T16:40:00,German
1ae3f58b-0344-4cf0-a077-4a1b0914c2b0,979d4dea-2a55-46c2-a9d1-95d1bd7fab87,d9130d7c-e87e-4f52-99ff-ea84234f6f29,2025-12-21T21:00:00,German
ffddb6ca-bbcd-424e-8b99-79c110ba53c9,4edba6e8-c8d9-4fe2-a682-124b91f87604,b385ae30-ab5d-4d1d-922b-1baee7f11e02,2026-01-08T16:50:00,English
9f04255b-60c2-43a0-a12c-da578f7fbbcb,3e78c42e-79c6-46a5-84ba-afca64de824b,b385ae30-ab5d-4d1d-922b-1baee7f11e02,2025-11-02T17:30:00,Russkiy
17dc5928-1783-42c4-95d3-915b9a8cbc78,f9a7e8ba-2326-4fd7-b228-98060197c4f6,05e81d16-559b-47bb-82e3-b8530bdbc109,2025-11-21T11:20:00,German
cfff44af-5771-4eb3-842b-7b3a02734c56,f4fa3e26-130b-42f5-8e08-2d4f884e080d,e16750c4-717c-432b-a04f-f09f675691f5,2025-12-19T11:30:00,German
c7d39b9b-cecd-414e-b8a6-71010bb10a47,09dc474c-41e1-47c7-bd11-8bcc61aba3cc,05e81d16-559b-47bb-82e3-b8530bdbc109,2025-12-08T23:40:00,English
6b902cb5-6a0d-46fa-a27d-57c43c73085f,e994bf32-d050-4e52-b334-5b6074b2a959,b385ae30-ab5d-4d1d-922b-1baee7f11e02,2025-12-10T20:40:00,Italian
bee120a1-8c64-4148-ab79-865ffc0b06eb,77ae4c44-0946-4323-afdc-9932fc01f4c6,d9130d7c-e87e-4f52-99ff-ea84234f6f29,2026-01-13T10:30:00,Spanish
5d24e1f5-a78b-4343-86be-7b249e8483f2,99f6f5c3-1cb9-4fe1-ab1a-aa9c1d16dbd0,c545ee76-5ce3-4683-a6f2-7918ea4b9601,2026-01-09T08:20:00,Spanish
7b41e5a1-4ff1-4022-871b-b0b003fa0726,ebaef81b-0f73-4e06-bb20-5ef173be29af,05e81d16-559b-47bb-82e3-b8530bdbc109,2025-12-02T20:20:00,English
a3a1156b-ea13-4aa2-9a2b-6383fc35c985,009bae3f-9085-415e-81bf-b86503fa9115,c545ee76-5ce3-4683-a6f2-7918ea4b9601,2025-12-07T16:50:00,Russkiy
116856fd-e9e4-4b89-ad97-4e67f327e345,3ea805cf-d96a-4098-9682-f85f57267e43,abfab99e-fd61-4782-a907-97b297c4ca74,2025-11-03T00:50:00,Russkiy
7cb6428e-aa42-41a3-90de-9f1db7833eee,d3206088-b25a-455a-9323-1c8d5829b0b0,92a96396-ac33-4bb2-a703-f8aa43bff351,2026-01-17T11:50:00,Spanish
1f535532-007c-4d55-9660-571d16b6aaf4,0db8d5e2-1888-4d9f-a451-2f6e2a3e0f7d,9174df91-bbab-4a3a-96e4-a815df880a07,2025-10-31T14:50:00,Italian
aadf52b8-5530-4d4a-b679-51437a34807e,1f2f5550-69ee-4ec3-82d2-d6cf2d0fc05c,5b670ca6-a7e4-4c56-ad9d-3cd266bbfaac,2025-12-20T15:10:00,French
d8cc8a6e-de32-47eb-ad8a-d2ecb9203084,47aa0eb4-151b-4307-b50f-cdd5a44970fd,c545ee76-5ce3-4683-a6f2-7918ea4b9601,2026-01-19T22:00:00,Italian
29b07fb9-40d4-42cf-8ad8-513d510290fa,ccda4639-3814-4892-99ea-7aa00cd42d49,5b670ca6-a7e4-4c56-ad9d-3cd266bbfaac,2025-10-24T07:30:00,English
3ae8690a-23d8-4fcd-a876-9f415df6ad72,81de516b-9d80-447a-a5f3-7f542dab2e6f,b385ae30-ab5d-4d1d-922b-1baee7f11e02,2026-01-10T14:00:00,Russkiy
7c62aae6-e2f9-4cc6-ab3d-f4fbdcaae0a1,afc8c392-95b3-4506-8d6c-719f96692939,abfab99e-fd61-4782-a907-97b297c4ca74,2025-11-12T20:10:00,French
7261b202-92d8-4455-b34e-e8bb1720b8fb,ebaef81b-0f73-4e06-bb20-5ef173be29af,d9130d7c-e87e-4f52-99ff-ea84234f6f29,2025-11-12T00:40:00,Spanish
44b96713-084c-408a-99d4-06ffa8bb0476,d51ce7b5-dd79-4d62-93c4-4a7cff3d22e3,e16750c4-717c-432b-a04f-f09f675691f5,2025-12-19T15:40:00,German
dcfba770-759a-4cd3-8705-1d07f38a6a5e,08c2602d-87d3-4851-b7fb-2bad244b5357,b385ae30-ab5d-4d1d-922b-1baee7f11e02,2026-01-08T12:10:00,German
9940fda3-0266-45f6-b2c5-6cad053aaacd,5597d267-e508-4a43-8244-f8ec9fdecae4,e16750c4-717c-432b-a04f-f09f675691f5,2026-01-14T23:00:00,Italian
e91308f3-80c2-4d40-acac-ce2bff1e85e7,99f8ef2d-c0e8-4290-83a6-b460677b198d,e16750c4-717c-432b-a04f-f09f675691f5,2026-01-12T16:00:00,Spanish
6964db76-5fe1-459b-8cbb-7aae201d2911,f4fa3e26-130b-42f5-8e08-2d4f884e080d,05e81d16-559b-47bb-82e3-b8530bdbc109,2025-11-09T17:50:00,French
0d3b6526-8ab3-468e-9dba-6803657332e8,6d0ed363-2c1a-43f7-958a-0e0cb6ea3e49,c545ee76-5ce3-4683-a6f2-7918ea4b9601,2025-12-13T19:10:00,Spanish
62bce618-0a79-49fb-b5ed-2c417e459a8b,b3bb325c-6f93-4946-9d94-ca835b5be056,5b670ca6-a7e4-4c56-ad9d-3cd266bbfaac,2025-11-07T17:00:00,German
01761751-8a9e-438f-96e5-31f3459ff2cd,fd530ba8-7ae3-47c6-b384-a6b01df494cb,9174df91-bbab-4a3a-96e4-a815df880a07,2025-10-23T21:00:00,Spanish
2c5f73ce-8a2c-475f-be18-f31f2ba421b1,f4fa3e26-130b-42f5-8e08-2d4f884e080d,9174df91-bbab-4a3a-96e4-a815df880a07,2025-11-16T07:20:00,Spanish
be0a655f-49e9-4231-b93d-475efc3a253b,99f8ef2d-c0e8-4290-83a6-b460677b198d,92a96396-ac33-4bb2-a703-f8aa43bff351,2025-11-29T07:10:00,English
6a3857c3-b113-4796-8e82-12381202b4df,2fd567ca-8efe-4948-bebd-a1a56f976d42,05e81d16-559b-47bb-82e3-b8530bdbc109,2025-11-25T19:30:00,Russkiy
29e113b9-8498-445f-b5c4-9e8674da58f2,e994bf32-d050-4e52-b334-5b6074b2a959,e16750c4-717c-432b-a04f-f09f675691f5,2025-10-24T17:20:00,Italian
23aa3816-d6e4-4ed3-82c7-69e4e7da73e2,67021090-97c3-44f2-82ed-cf5f65828f38,f143c984-3849-40d5-a2b0-6d9ed37bc07e,2025-11-06T16:30:00,English
7e627290-1188-4ec9-8e6e-2ef8221610d6,3e78c42e-79c6-46a5-84ba-afca64de824b,5b670ca6-a7e4-4c56-ad9d-3cd266bbfaac,2025-12-29T10:50:00,German
7419bd3c-099f-4151-a346-9bed8beafab6,722c5ad2-9175-4d47-9f8a-d10e496d97f8,5b670ca6-a7e4-4c56-ad9d-3cd266bbfaac,2025-11-12T12:50:00,Italian
41701760-d4c5-472c-b242-a7236f1557e1,e9774607-8354-4ac8-adcf-f72a1716c51b,b385ae30-ab5d-4d1d-922b-1baee7f11e02,2026-01-02T00:50:00,French
1e093a84-71d2-4ac2-b459-9e2bd890b32c,1b3bae68-e409-4055-a2c3-d5f42604c9b1,c545ee76-5ce3-4683-a6f2-7918ea4b9601,2025-12-25T13:40:00,German
fd387a70-c7b0-4f16-8635-b7224ea20996,cb55c939-b208-4183-9cac-dc086cdad4ea,b385ae30-ab5d-4d1d-922b-1baee7f11e02,2025-12-15T15:00:00,German
64993707-9e32-4b73-aa78-e30a2c5ac829,0c6967ae-a4d8-4920-9d51-c7d95b61d752,d9130d7c-e87e-4f52-99ff-ea84234f6f29,2025-12-16T15:00:00,Russkiy
fb2255a5-a429-4fd0-adbc-429c5fadc8a8,1b7592f5-0e3c-4c80-b5a2-4bd6f1157cba,05e81d16-559b-47bb-82e3-b8530bdbc109,2025-11-26T22:30:00,English
33c55864-4348-4fcd-9c9a-ad7be06e398c,47aa0eb4-151b-4307-b50f-cdd5a44970fd,b385ae30-ab5d-4d1d-922b-1baee7f11e02,2025-11-03T11:20:00,Russkiy
2dcc7677-603a-475d-b10c-798e96796d73,37887751-4d47-4e5c-98fd-9fa0dc90314c,b385ae30-ab5d-4d1d-922b-1baee7f11e02,2025-11-23T21:30:00,French
79cfb1f3-a902-4bd9-962a-1a0f8bd6494c,1b7592f5-0e3c-4c80-b5a2-4bd6f1157cba,c545ee76-5ce3-4683-a6f2-7918ea4b9601,2026-01-11T20:40:00,Spanish
d2884ea7-f14c-47c0-ae6e-61b72a185307,dac8e4dd-9f17-46ef-9865-5e025b74bf9a,abfab99e-fd61-4782-a907-97b297c4ca74,2025-12-11T13:30:00,Russkiy
40532ee9-639b-4bfe-8f0a-d3cd05bbfc2b,3ea805cf-d96a-4098-9682-f85f57267e43,b385ae30-ab5d-4d1d-922b-1baee7f11e02,2025-10-27T08:40:00,French
b5e317c8-e7fa-4590-8888-18db29400a6e,dac8e4dd-9f17-46ef-9865-5e025b74bf9a,05e81d16-559b-47bb-82e3-b8530bdbc109,2025-12-13T17:40:00,German
799310e6-bcef-4085-940e-246c7bb43ec7,23855b90-cb3b-4533-a756-bab9bb81426e,9174df91-bbab-4a3a-96e4-a815df880a07,2026-01-18T12:50:00,Spanish
3630b1f7-91ab-4158-ab35-027d7ea68bcb,708f4f48-f883-4f49-97ee-2c0a91c249de,5b670ca6-a7e4-4c56-ad9d-3cd266bbfaac,2025-11-29T08:40:00,French
0f1700fe-3567-4246-b683-2e89169d1ed6,1aa28ea9-5df1-4ce1-a2db-7524bfcfd4ee,9174df91-bbab-4a3a-96e4-a815df880a07,2025-11-12T10:00:00,German
1a8e7ee7-fc06-4a7c-a4da-229cf96b1531,3ea805cf-d96a-4098-9682-f85f57267e43,c545ee76-5ce3-4683-a6f2-7918ea4b9601,2025-11-14T23:40:00,German
4303aab4-48d5-4da6-b60a-1147978e1d75,7c08735f-311c-4060-9637-87bee6bf9673,c545ee76-5ce3-4683-a6f2-7918ea4b9601,2025-12-01T13:00:00,French
06e9c98f-4a2f-47b8-8d94-80c50390faf1,b51a7d8d-dbc7-426e-9013-dd2124a444bb,d9130d7c-e87e-4f52-99ff-ea84234f6f29,2025-11-13T14:50:00,French
24d63507-ee9e-4634-bfb6-b1ce71b2ba22,c3820118-4994-4049-8719-6d71466870fe,b385ae30-ab5d-4d1d-922b-1baee7f11e02,2025-11-05T16:10:00,German
18f862f4-2ed7-4ec0-b37c-c508bd96bedb,e9774607-8354-4ac8-adcf-f72a1716c51b,92a96396-ac33-4bb2-a703-f8aa43bff351,2026-01-11T13:40:00,Russkiy
a61aa635-6524-4e98-8444-fb0a447f5437,ccda4639-3814-4892-99ea-7aa00cd42d49,abfab99e-fd61-4782-a907-97b297c4ca74,2025-11-14T19:00:00,Russkiy
bd416005-6bc4-48a5-bca4-3b0c582dafd1,ebaef81b-0f73-4e06-bb20-5ef173be29af,c545ee76-5ce3-4683-a6f2-7918ea4b9601,2026-01-21T20:40:00,French
d05beccb-5fb0-4ab2-a307-ce3db3920ff0,81d5edb0-d9b4-4d01-968c-8eda5f5b6a03,f143c984-3849-40d5-a2b0-6d9ed37bc07e,2025-11-25T09:30:00,Russkiy
b5ccfd10-3a2d-4679-b5c3-67fc05ca1689,5fb1457b-691f-48fd-aeca-0103d0a88833,5b670ca6-a7e4-4c56-ad9d-3cd266bbfaac,2025-11-23T08:00:00,French
6b55d590-833d-47c0-be77-f693f44071a9,aa451009-5df5-4e3e-bce7-7ad1ac26b289,b385ae30-ab5d-4d1d-922b-1baee7f11e02,2025-12-17T12:20:00,Russkiy
b50dc810-5951-484e-ba0a-bb57e034db3d,8ff07004-cedb-4c53-a5dd-a034c6073f8e,5b670ca6-a7e4-4c56-ad9d-3cd266bbfaac,2025-11-23T17:00:00,Russkiy
d2d061be-4e44-4363-9a1a-09e8d24b6214,8a99736e-dad6-489d-aa46-0ee02356e5fe,5b670ca6-a7e4-4c56-ad9d-3cd266bbfaac,2025-11-12T22:20:00,German
6928e2c6-c9e5-406d-a1b9-81d4b4de47ce,9c0da375-3d5a-4608-b8c7-9e36139d6c33,c545ee76-5ce3-4683-a6f2-7918ea4b9601,2025-12-12T15:30:00,Russkiy
8cf71a55-2166-470c-80dc-5454beefe876,3ea805cf-d96a-4098-9682-f85f57267e43,9174df91-bbab-4a3a-96e4-a815df880a07,2025-11-08T12:20:00,Russkiy
0ca555d2-2416-4429-ab2d-c7f520d1e83c,f58f62f8-c6cd-4d19-adce-d4d1da14b149,b385ae30-ab5d-4d1d-922b-1baee7f11e02,2025-11-22T11:10:00,German
178c0df9-fbe2-4596-b730-18ffe9f15bf8,08c2602d-87d3-4851-b7fb-2bad244b5357,05e81d16-559b-47bb-82e3-b8530bdbc109,2025-11-19T00:00:00,Russkiy
2e03b8c4-7524-46c2-9018-20c6a931b15e,425035ef-0093-422c-a760-2740c95f4457,e16750c4-717c-432b-a04f-f09f675691f5,2026-01-02T10:30:00,Spanish
134be6d8-ee68-411c-96b1-bc2339a7866d,9b151d62-177e-4736-b8e5-6cf69170f9dc,d9130d7c-e87e-4f52-99ff-ea84234f6f29,2025-12-23T15:00:00,English
f6f2de86-252c-454a-8300-24ee94902d54,e994bf32-d050-4e52-b334-5b6074b2a959,92a96396-ac33-4bb2-a703-f8aa43bff351,2026-01-14T09:40:00,English
1b24a736-dbb2-4f51-baf5-2aedbff6fa0c,74429405-c801-4e71-87cd-1d726e8cd8f7,9174df91-bbab-4a3a-96e4-a815df880a07,2025-10-23T18:00:00,German
7e8901a3-b263-4544-8f9d-705a1d5c27eb,fd530ba8-7ae3-47c6-b384-a6b01df494cb,abfab99e-fd61-4782-a907-97b297c4ca74,2026-01-15T09:40:00,English
1b275e5b-e3b6-49df-a56a-9e1e00eaadb4,9c0da375-3d5a-4608-b8c7-9e36139d6c33,f143c984-3849-40d5-a2b0-6d9ed37bc07e,2025-11-10T10:30:00,English
a47169db-8aca-4eb5-9028-7474c98b07e6,3ea805cf-d96a-4098-9682-f85f57267e43,9174df91-bbab-4a3a-96e4-a815df880a07,2025-12-05T12:20:00,German
08e0c15e-5d4f-4daa-822d-83ef62cecea2,6d0ed363-2c1a-43f7-958a-0e0cb6ea3e49,05e81d16-559b-47bb-82e3-b8530bdbc109,2025-10-23T22:20:00,French
e64dfe84-11bf-4a68-a74b-d706906eea41,3c16d474-f898-4cfe-b924-7c38bea20d5c,abfab99e-fd61-4782-a907-97b297c4ca74,2025-12-09T11:20:00,German
b16e26a9-8fdf-4324-86f5-fce4d6e1b5c5,af3763b7-7954-464c-8287-33c652eaced6,5b670ca6-a7e4-4c56-ad9d-3cd266bbfaac,2025-12-13T10:40:00,Russkiy
c8279a54-677e-4620-998e-a558e2295872,67021090-97c3-44f2-82ed-cf5f65828f38,c545ee76-5ce3-4683-a6f2-7918ea4b9601,2025-11-27T20:40:00,Italian
1605c2f3-07df-4a9c-81be-1cb337077c20,3844a965-19f9-41ec-9515-28393113f8c8,f143c984-3849-40d5-a2b0-6d9ed37bc07e,2025-11-29T09:30:00,French
b55d73f2-8c14-4c5c-93bb-e3f0fa1a0d87,af3763b7-7954-464c-8287-33c652eaced6,5b670ca6-a7e4-4c56-ad9d-3cd266bbfaac,2025-12-29T17:00:00,Italian
040815bb-65be-498d-bbcf-c4606765ed4c,d01b25df-fe4a-4617-b8b9-ee0c60db6556,05e81d16-559b-47bb-82e3-b8530bdbc109,2025-10-27T22:30:00,French
5b4687ca-6265-409b-9588-73fc80337725,74429405-c801-4e71-87cd-1d726e8cd8f7,abfab99e-fd61-4782-a907-97b297c4ca74,2025-10-30T16:30:00,English
ef703c79-3516-451b-9ba8-81272f779ed8,7c01f309-b5b4-4962-843f-9698ce3ede17,c545ee76-5ce3-4683-a6f2-7918ea4b9601,2025-11-12T20:30:00,English
249a56a4-cd25-4b6f-8123-f48c6ad40b3d,d01b25df-fe4a-4617-b8b9-ee0c60db6556,05e81d16-559b-47bb-82e3-b8530bdbc109,2025-11-10T11:50:00,German
9e9f7926-8ecf-461a-a53c-edf7c7f3390f,c3820118-4994-4049-8719-6d71466870fe,d9130d7c-e87e-4f52-99ff-ea84234f6f29,2025-11-18T22:00:00,Italian
316f8ca9-9af9-4a1a-9196-263c4d89911b,81d5edb0-d9b4-4d01-968c-8eda5f5b6a03,92a96396-ac33-4bb2-a703-f8aa43bff351,2025-12-09T08:50:00,Russkiy
a546446c-9fa5-4cda-9f5a-70ee1254d9e9,09dc474c-41e1-47c7-bd11-8bcc61aba3cc,f143c984-3849-40d5-a2b0-6d9ed37bc07e,2025-10-25T11:20:00,Italian
4ede7b1d-6211-4d78-b869-38f45e72bcce,67021090-97c3-44f2-82ed-cf5f65828f38,e16750c4-717c-432b-a04f-f09f675691f5,2026-01-19T23:00:00,Italian
0b00ab5f-ea87-470e-80ba-d006e329e342,e52406b3-6af5-42dc-a087-fe3f73c2cb30,abfab99e-fd61-4782-a907-97b297c4ca74,2026-01-06T09:10:00,Russkiy
f2b213a9-16c4-4669-bc34-fc3f9b4b9225,81de516b-9d80-447a-a5f3-7f542dab2e6f,f143c984-3849-40d5-a2b0-6d9ed37bc07e,2025-11-20T09:30:00,German
7c16d27a-fd5b-4a11-a479-0b4ddef2b3bd,33875037-f579-42ed-8aba-818a640c90d9,d9130d7c-e87e-4f52-99ff-ea84234f6f29,2025-11-06T23:50:00,Russkiy
c871c36e-6c04-459a-b69a-615c84173481,09876245-335b-4ddd-bdbf-a33e23abc2fb,5b670ca6-a7e4-4c56-ad9d-3cd266bbfaac,2026-01-13T14:00:00,Spanish
6fe01ba9-4318-4199-af86-0150d22a4fb9,0c6967ae-a4d8-4920-9d51-c7d95b61d752,b385ae30-ab5d-4d1d-922b-1baee7f11e02,2025-11-25T18:00:00,Italian
4bd26b58-97e9-4d78-a9eb-cab6cad2b12b,9dae46b7-7f1a-4d67-b808-9e9c1b622d6c,b385ae30-ab5d-4d1d-922b-1baee7f11e02,2025-11-06T17:40:00,Spanish
7bb0ddcd-d648-4df3-8857-1eca73a225b0,7338dd63-a1d1-4e74-9759-cd17bae3c0d8,9174df91-bbab-4a3a-96e4-a815df880a07,2026-01-16T21:40:00,English
6254cc8e-2c14-4510-ae36-6119e2e3515a,ccda4639-3814-4892-99ea-7aa00cd42d49,e16750c4-717c-432b-a04f-f09f675691f5,2025-11-23T00:30:00,Russkiy
7433da3e-e0d3-4770-8a58-19f26c8c3dc4,1b3bae68-e409-4055-a2c3-d5f42604c9b1,05e81d16-559b-47bb-82e3-b8530bdbc109,2025-11-06T18:00:00,French
e6d09c88-9da3-4299-926e-1fc2056b6731,21bf0f34-fea3-4cb9-b9a7-94e72ffacc8a,c545ee76-5ce3-4683-a6f2-7918ea4b9601,2025-11-09T19:40:00,Italian
e3f13a3d-d065-49eb-8de9-c1e105fe1f0a,a3128f74-4fcf-4cae-b2db-d585516780d1,92a96396-ac33-4bb2-a703-f8aa43bff351,2026-01-11T21:50:00,French
dab8fef4-75b0-40ba-b630-69ae9f39d9b4,9bc42e46-67c9-447f-be78-4ae50e491d93,05e81d16-559b-47bb-82e3-b8530bdbc109,2025-12-03T23:40:00,English
8a94fb4d-4005-434b-9d1a-a6a0512fbf43,9dae46b7-7f1a-4d67-b808-9e9c1b622d6c,f143c984-3849-40d5-a2b0-6d9ed37bc07e,2025-12-13T18:40:00,Spanish
606dade7-c142-45f0-b5aa-f9184cdb4167,1aa28ea9-5df1-4ce1-a2db-7524bfcfd4ee,5b670ca6-a7e4-4c56-ad9d-3cd266bbfaac,2025-12-17T11:10:00,Italian
5e722d02-698f-433d-b0a1-521f903069fa,f9a7e8ba-2326-4fd7-b228-98060197c4f6,05e81d16-559b-47bb-82e3-b8530bdbc109,2026-01-08T09:00:00,Russkiy
802151a4-3c50-47ff-876d-79bcc2ad42b9,afc8c392-95b3-4506-8d6c-719f96692939,e16750c4-717c-432b-a04f-f09f675691f5,2026-01-19T19:30:00,English
5207567f-7081-436f-aa5c-1f6f766f210c,7c01f309-b5b4-4962-843f-9698ce3ede17,92a96396-ac33-4bb2-a703-f8aa43bff351,2025-12-30T07:00:00,German
7e06038e-b9a8-4bd6-94c5-613aa2f6aed1,0db8d5e2-1888-4d9f-a451-2f6e2a3e0f7d,05e81d16-559b-47bb-82e3-b8530bdbc109,2025-11-23T23:00:00,Russkiy
5bd56d4d-9f55-4774-bdf2-729ade5f73dd,1afd4484-49c1-4870-b60c-c754c4ce04d0,b385ae30-ab5d-4d1d-922b-1baee7f11e02,2025-11-09T11:50:00,Spanish
fc4c04d7-eec9-4afc-9cbc-84552ab481f5,1b3bae68-e409-4055-a2c3-d5f42604c9b1,f143c984-3849-40d5-a2b0-6d9ed37bc07e,2025-10-28T15:30:00,French
c5b434d9-5360-436e-80c4-ee4f69ae5589,fd530ba8-7ae3-47c6-b384-a6b01df494cb,5b670ca6-a7e4-4c56-ad9d-3cd266bbfaac,2026-01-02T20:20:00,Spanish
